property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,floor_category,price
0.0,90.0,3.0,4.0,4.0,0.0,1741.0,1.0,0.0,0.0,0.0,1.28
0.0,49.0,3.0,3.0,4.0,2.0,2360.0,1.0,0.0,2.0,0.0,3.0
1.0,52.0,5.0,5.0,4.0,0.0,2646.0,0.0,0.0,2.0,1.0,4.65
0.0,75.0,4.0,5.0,4.0,0.0,3376.0,1.0,1.0,0.0,2.0,3.1
0.0,14.0,2.0,2.0,3.0,1.0,1276.0,0.0,0.0,0.0,1.0,1.55
1.0,71.0,3.0,3.0,2.0,2.0,1440.0,0.0,0.0,2.0,1.0,2.25
0.0,97.0,2.0,2.0,2.0,3.0,1109.0,0.0,0.0,0.0,1.0,0.49
0.0,90.0,3.0,3.0,3.0,3.0,1700.0,0.0,0.0,2.0,0.0,1.59
0.0,2.0,4.0,6.0,4.0,3.0,2719.0,1.0,0.0,0.0,2.0,2.14
0.0,23.0,2.0,2.0,2.0,3.0,1200.0,0.0,0.0,1.0,2.0,1.65
0.0,93.0,2.0,2.0,2.0,1.0,999.0,0.0,0.0,0.0,2.0,0.9
0.0,1.0,3.0,3.0,3.0,3.0,1678.0,0.0,0.0,0.0,2.0,1.95
0.0,8.0,3.0,3.0,3.0,3.0,1898.0,1.0,0.0,0.0,0.0,2.22
1.0,17.0,4.0,4.0,4.0,0.0,3150.0,0.0,0.0,0.0,1.0,6.5
0.0,87.0,2.0,2.0,2.0,0.0,1128.0,0.0,0.0,2.0,2.0,0.84
1.0,26.0,5.0,5.0,4.0,0.0,9500.0,1.0,0.0,1.0,2.0,10.0
1.0,20.0,4.0,4.0,2.0,2.0,4518.0,1.0,0.0,2.0,1.0,8.5
0.0,71.0,2.0,2.0,1.0,3.0,700.0,0.0,0.0,0.0,1.0,0.36
0.0,95.0,3.0,3.0,3.0,3.0,1540.0,0.0,0.0,0.0,2.0,1.29
1.0,71.0,2.0,2.0,0.0,2.0,126.0,0.0,0.0,0.0,1.0,1.0
1.0,26.0,4.0,4.0,4.0,0.0,1800.0,1.0,1.0,0.0,1.0,6.5
0.0,1.0,3.0,3.0,3.0,3.0,1315.0,1.0,0.0,0.0,2.0,1.4
0.0,2.0,2.0,2.0,0.0,3.0,750.0,0.0,0.0,0.0,2.0,0.5
0.0,89.0,2.0,2.0,1.0,4.0,97.0,0.0,0.0,0.0,0.0,1.05
0.0,1.0,2.0,2.0,1.0,4.0,818.0,0.0,0.0,0.0,2.0,1.1
0.0,72.0,3.0,2.0,2.0,0.0,1078.0,0.0,0.0,0.0,2.0,1.0
0.0,84.0,2.0,2.0,1.0,1.0,704.0,0.0,0.0,1.0,0.0,0.5
0.0,35.0,3.0,3.0,3.0,4.0,1630.0,0.0,0.0,0.0,2.0,1.0
0.0,35.0,2.0,2.0,4.0,3.0,1179.0,0.0,1.0,2.0,0.0,0.95
0.0,66.0,4.0,5.0,4.0,3.0,2100.0,1.0,0.0,2.0,2.0,3.0
0.0,93.0,2.0,2.0,1.0,3.0,672.0,0.0,0.0,1.0,2.0,0.5
0.0,87.0,3.0,3.0,3.0,3.0,1549.0,1.0,0.0,0.0,2.0,1.48
1.0,4.0,3.0,3.0,1.0,0.0,1125.0,0.0,0.0,0.0,1.0,1.3
0.0,14.0,2.0,2.0,2.0,3.0,1431.0,0.0,0.0,0.0,2.0,1.75
0.0,77.0,3.0,3.0,3.0,1.0,1828.0,0.0,0.0,2.0,0.0,2.2
0.0,81.0,2.0,2.0,3.0,1.0,1350.0,0.0,0.0,2.0,2.0,1.35
0.0,73.0,2.0,2.0,3.0,0.0,1286.0,0.0,0.0,0.0,2.0,1.2
0.0,99.0,2.0,2.0,2.0,1.0,632.0,0.0,0.0,2.0,1.0,0.45
0.0,99.0,3.0,2.0,2.0,1.0,867.0,0.0,0.0,1.0,0.0,0.55
0.0,12.0,1.0,1.0,1.0,3.0,374.0,0.0,0.0,1.0,1.0,0.5
0.0,65.0,3.0,3.0,3.0,4.0,2267.0,1.0,0.0,0.0,0.0,2.86
0.0,77.0,2.0,2.0,4.0,3.0,1200.0,0.0,0.0,0.0,0.0,1.54
0.0,74.0,3.0,3.0,3.0,0.0,1467.0,0.0,0.0,0.0,1.0,0.98
0.0,69.0,2.0,2.0,3.0,3.0,1130.0,0.0,0.0,2.0,1.0,1.08
0.0,47.0,4.0,5.0,3.0,0.0,3356.0,1.0,0.0,1.0,2.0,3.6
0.0,93.0,3.0,3.0,3.0,4.0,1423.0,0.0,0.0,0.0,2.0,1.33
0.0,6.0,3.0,3.0,3.0,0.0,1713.0,0.0,0.0,2.0,2.0,1.21
0.0,60.0,3.0,4.0,4.0,3.0,2045.0,1.0,0.0,2.0,2.0,2.85
0.0,36.0,4.0,4.0,3.0,3.0,2091.0,0.0,0.0,2.0,0.0,1.67
0.0,3.0,1.0,1.0,2.0,3.0,301.0,0.0,0.0,0.0,1.0,0.26
0.0,15.0,2.0,2.0,1.0,1.0,800.0,0.0,0.0,1.0,1.0,0.6
0.0,74.0,3.0,3.0,4.0,3.0,1345.0,0.0,0.0,2.0,2.0,1.0
0.0,61.0,3.0,3.0,2.0,4.0,1811.0,0.0,0.0,0.0,2.0,2.2
0.0,90.0,3.0,4.0,3.0,3.0,1341.0,0.0,0.0,0.0,1.0,1.25
1.0,84.0,3.0,2.0,3.0,4.0,1095.0,0.0,0.0,0.0,2.0,0.75
0.0,1.0,3.0,4.0,3.0,3.0,2336.0,1.0,0.0,2.0,2.0,1.95
1.0,106.0,1.0,1.0,0.0,3.0,33.0,0.0,0.0,0.0,1.0,0.07
0.0,105.0,3.0,2.0,4.0,2.0,1696.0,0.0,0.0,0.0,2.0,0.64
0.0,55.0,4.0,4.0,4.0,3.0,2900.0,0.0,0.0,2.0,1.0,2.45
0.0,89.0,2.0,2.0,3.0,1.0,1200.0,1.0,1.0,2.0,2.0,1.08
0.0,87.0,3.0,3.0,2.0,3.0,1200.0,1.0,1.0,2.0,2.0,1.12
0.0,97.0,3.0,2.0,3.0,3.0,1241.0,0.0,0.0,0.0,2.0,0.65
0.0,14.0,3.0,2.0,2.0,3.0,1286.0,0.0,0.0,2.0,2.0,1.9
1.0,21.0,6.0,6.0,2.0,0.0,3611.0,0.0,0.0,0.0,1.0,5.0
1.0,64.0,3.0,3.0,4.0,1.0,2771.0,1.0,0.0,2.0,2.0,3.85
0.0,73.0,2.0,2.0,3.0,1.0,1400.0,0.0,0.0,0.0,2.0,1.15
0.0,95.0,4.0,4.0,4.0,3.0,2470.0,1.0,0.0,0.0,2.0,1.9
0.0,67.0,3.0,3.0,3.0,3.0,2047.0,0.0,0.0,2.0,1.0,2.98
0.0,95.0,4.0,4.0,4.0,3.0,2214.0,0.0,0.0,2.0,0.0,1.65
0.0,32.0,2.0,2.0,3.0,4.0,1279.0,0.0,0.0,0.0,1.0,1.65
0.0,72.0,2.0,2.0,2.0,4.0,992.0,0.0,0.0,0.0,2.0,0.53
0.0,65.0,3.0,4.0,3.0,0.0,2698.0,1.0,0.0,2.0,0.0,5.4
0.0,95.0,3.0,3.0,4.0,3.0,1647.0,0.0,0.0,2.0,0.0,1.15
0.0,65.0,3.0,3.0,3.0,3.0,3245.0,1.0,0.0,2.0,1.0,5.0
1.0,71.0,3.0,2.0,1.0,2.0,900.0,0.0,0.0,0.0,1.0,0.45
0.0,97.0,3.0,2.0,3.0,0.0,1333.0,0.0,0.0,2.0,2.0,0.6
1.0,55.0,2.0,2.0,0.0,0.0,1458.0,0.0,0.0,0.0,1.0,2.95
1.0,32.0,6.0,6.0,4.0,0.0,4914.0,0.0,0.0,2.0,2.0,9.5
0.0,106.0,1.0,1.0,1.0,1.0,500.0,0.0,0.0,0.0,0.0,0.21
1.0,4.0,3.0,3.0,3.0,3.0,1050.0,0.0,0.0,0.0,1.0,0.43
0.0,28.0,2.0,1.0,1.0,2.0,1188.0,0.0,0.0,0.0,1.0,0.95
0.0,97.0,3.0,2.0,2.0,3.0,1132.0,0.0,0.0,0.0,1.0,0.51
0.0,2.0,3.0,3.0,4.0,3.0,1726.0,1.0,1.0,2.0,0.0,1.34
0.0,84.0,2.0,2.0,3.0,3.0,700.0,0.0,0.0,0.0,2.0,0.5
0.0,67.0,4.0,4.0,4.0,3.0,2857.0,1.0,0.0,2.0,0.0,4.5
0.0,75.0,3.0,4.0,4.0,0.0,2185.0,1.0,0.0,0.0,2.0,3.4
0.0,53.0,3.0,4.0,4.0,0.0,1607.0,1.0,0.0,1.0,2.0,4.85
1.0,27.0,5.0,5.0,2.0,2.0,2295.0,0.0,0.0,0.0,2.0,8.1
1.0,39.0,3.0,4.0,0.0,0.0,1350.0,0.0,0.0,0.0,2.0,0.47
0.0,106.0,2.0,2.0,3.0,1.0,1175.97,0.0,0.0,0.0,1.0,1.05
0.0,105.0,3.0,3.0,4.0,0.0,1925.0,1.0,0.0,0.0,2.0,0.92
0.0,89.0,2.0,2.0,4.0,3.0,1381.0,0.0,1.0,0.0,0.0,1.2
0.0,55.0,3.0,5.0,4.0,0.0,2250.0,0.0,0.0,2.0,2.0,1.5
0.0,99.0,2.0,2.0,2.0,1.0,695.0,0.0,0.0,0.0,2.0,0.28
0.0,67.0,3.0,3.0,3.0,3.0,2151.0,1.0,0.0,2.0,2.0,2.95
1.0,45.0,1.0,4.0,3.0,3.0,576.0,0.0,0.0,0.0,2.0,0.99
0.0,12.0,4.0,5.0,4.0,3.0,2650.0,1.0,0.0,2.0,0.0,3.7
0.0,65.0,2.0,2.0,3.0,4.0,1142.0,0.0,0.0,0.0,2.0,1.9
0.0,91.0,3.0,3.0,4.0,3.0,1990.0,0.0,0.0,0.0,2.0,1.3
0.0,89.0,4.0,4.0,3.0,0.0,1575.0,0.0,0.0,2.0,2.0,0.9
1.0,26.0,5.0,5.0,3.0,0.0,1800.0,1.0,0.0,2.0,1.0,6.25
1.0,54.0,3.0,3.0,4.0,2.0,2160.0,1.0,1.0,2.0,1.0,4.6
0.0,106.0,3.0,2.0,4.0,1.0,1210.0,0.0,0.0,0.0,2.0,0.95
0.0,6.0,2.0,2.0,2.0,3.0,608.0,0.0,0.0,0.0,2.0,0.36
0.0,88.0,3.0,3.0,3.0,3.0,1833.0,1.0,0.0,2.0,0.0,1.5
0.0,11.0,5.0,5.0,3.0,3.0,3469.0,1.0,0.0,0.0,2.0,3.79
0.0,67.0,4.0,4.0,4.0,3.0,2835.0,1.0,0.0,2.0,0.0,4.55
0.0,2.0,2.0,2.0,2.0,3.0,698.0,0.0,0.0,0.0,2.0,0.5
0.0,90.0,3.0,3.0,2.0,1.0,1690.0,0.0,0.0,0.0,2.0,0.9
0.0,1.0,3.0,4.0,4.0,0.0,1749.0,1.0,0.0,0.0,2.0,1.78
0.0,36.0,3.0,3.0,3.0,3.0,1711.0,0.0,0.0,2.0,2.0,1.4
1.0,71.0,2.0,2.0,0.0,2.0,900.0,0.0,0.0,0.0,1.0,0.53
0.0,106.0,3.0,2.0,2.0,1.0,1080.0,0.0,0.0,0.0,2.0,0.85
0.0,106.0,3.0,2.0,3.0,3.0,1210.0,0.0,0.0,0.0,2.0,0.87
0.0,70.0,3.0,3.0,1.0,3.0,1393.0,0.0,0.0,2.0,0.0,1.3
1.0,94.0,9.0,9.0,3.0,0.0,2628.0,0.0,0.0,2.0,2.0,3.4
0.0,51.0,3.0,3.0,4.0,3.0,1800.0,0.0,0.0,2.0,2.0,1.45
0.0,104.0,4.0,4.0,4.0,0.0,5350.0,0.0,0.0,0.0,1.0,5.9
0.0,97.0,3.0,3.0,4.0,3.0,1221.18,0.0,0.0,0.0,0.0,0.82
0.0,70.0,3.0,3.0,1.0,3.0,1393.0,0.0,0.0,0.0,0.0,1.38
0.0,32.0,2.0,2.0,2.0,4.0,1533.0,0.0,0.0,0.0,0.0,1.1
0.0,1.0,3.0,4.0,4.0,3.0,1700.0,1.0,0.0,2.0,2.0,1.7
1.0,45.0,3.0,9.0,4.0,3.0,1935.0,0.0,1.0,2.0,2.0,5.15
0.0,97.0,3.0,4.0,3.0,0.0,1778.0,0.0,0.0,0.0,1.0,0.75
0.0,67.0,3.0,3.0,3.0,3.0,2724.0,1.0,0.0,0.0,0.0,3.49
0.0,84.0,2.0,2.0,2.0,3.0,1150.0,0.0,0.0,2.0,0.0,0.95
0.0,97.0,3.0,2.0,2.0,3.0,1556.0,0.0,0.0,0.0,0.0,0.75
0.0,1.0,2.0,2.0,1.0,3.0,582.0,0.0,1.0,0.0,2.0,0.47
0.0,32.0,2.0,2.0,2.0,4.0,1275.0,0.0,0.0,0.0,2.0,1.1
0.0,106.0,2.0,2.0,4.0,1.0,1344.0,0.0,0.0,0.0,0.0,0.74
1.0,31.0,2.0,2.0,2.0,0.0,1426.0,0.0,0.0,0.0,1.0,4.6
1.0,10.0,2.0,6.0,4.0,3.0,1215.0,0.0,0.0,0.0,2.0,2.1
0.0,84.0,3.0,2.0,4.0,3.0,1464.0,0.0,0.0,2.0,2.0,1.15
0.0,1.0,3.0,4.0,4.0,3.0,2000.0,1.0,0.0,0.0,0.0,2.22
0.0,75.0,4.0,4.0,4.0,3.0,3850.0,1.0,0.0,0.0,1.0,6.5
0.0,102.0,4.0,3.0,4.0,0.0,2056.0,0.0,0.0,0.0,2.0,1.5
0.0,72.0,3.0,5.0,3.0,3.0,1528.0,1.0,0.0,0.0,2.0,1.66
0.0,1.0,4.0,5.0,4.0,3.0,2600.0,1.0,0.0,2.0,2.0,2.5
0.0,6.0,2.0,2.0,2.0,3.0,543.0,0.0,0.0,0.0,2.0,0.28
0.0,46.0,3.0,3.0,0.0,3.0,1925.0,1.0,0.0,0.0,0.0,2.0
0.0,35.0,3.0,3.0,0.0,1.0,1820.0,0.0,0.0,0.0,1.0,1.35
0.0,1.0,3.0,3.0,2.0,3.0,1495.0,1.0,0.0,2.0,2.0,1.45
0.0,62.0,1.0,1.0,0.0,3.0,639.0,0.0,0.0,0.0,1.0,0.9
0.0,77.0,2.0,2.0,4.0,3.0,1200.0,0.0,0.0,0.0,0.0,1.54
1.0,11.0,3.0,2.0,2.0,2.0,120.0,0.0,0.0,0.0,1.0,1.0
0.0,87.0,3.0,3.0,3.0,3.0,1538.0,0.0,1.0,0.0,2.0,1.08
0.0,52.0,3.0,4.0,4.0,2.0,2686.0,0.0,0.0,0.0,1.0,6.5
0.0,39.0,2.0,2.0,1.0,3.0,1056.0,0.0,0.0,2.0,2.0,0.32
0.0,99.0,3.0,3.0,1.0,3.0,2000.0,0.0,0.0,0.0,0.0,0.9
0.0,1.0,3.0,3.0,3.0,3.0,1315.0,1.0,0.0,0.0,2.0,1.35
1.0,71.0,10.0,5.0,3.0,2.0,2700.0,1.0,0.0,0.0,1.0,2.4
0.0,38.0,3.0,3.0,4.0,2.0,2400.0,0.0,0.0,0.0,1.0,2.0
0.0,61.0,3.0,3.0,2.0,4.0,1476.0,0.0,0.0,0.0,1.0,2.3
0.0,55.0,4.0,4.0,4.0,0.0,2667.0,0.0,0.0,2.0,2.0,2.05
0.0,74.0,2.0,2.0,2.0,0.0,1087.0,0.0,0.0,0.0,2.0,0.82
0.0,97.0,3.0,3.0,4.0,3.0,713.0,0.0,0.0,0.0,2.0,0.39
0.0,46.0,3.0,3.0,4.0,0.0,2201.0,1.0,0.0,2.0,2.0,1.86
0.0,53.0,3.0,3.0,4.0,2.0,2558.0,0.0,0.0,2.0,1.0,3.25
0.0,87.0,3.0,3.0,2.0,3.0,1778.0,1.0,0.0,2.0,2.0,1.19
0.0,36.0,3.0,3.0,4.0,3.0,1675.0,0.0,0.0,0.0,2.0,0.98
0.0,25.0,3.0,4.0,4.0,2.0,3700.0,1.0,0.0,1.0,2.0,5.8
0.0,1.0,3.0,4.0,4.0,3.0,2335.0,0.0,0.0,2.0,2.0,2.4
1.0,8.0,4.0,5.0,4.0,3.0,2214.0,1.0,0.0,2.0,1.0,5.85
1.0,55.0,5.0,5.0,4.0,0.0,1449.0,0.0,0.0,0.0,2.0,3.6
1.0,42.0,8.0,8.0,3.0,0.0,3762.0,1.0,1.0,1.0,2.0,10.85
0.0,90.0,2.0,2.0,3.0,3.0,1341.0,0.0,0.0,0.0,0.0,1.23
0.0,67.0,3.0,3.0,4.0,3.0,2047.0,0.0,0.0,2.0,2.0,2.78
1.0,47.0,5.0,4.0,2.0,2.0,3420.0,1.0,1.0,0.0,1.0,6.75
0.0,30.0,2.0,2.0,1.0,2.0,897.0,0.0,0.0,0.0,2.0,0.69
0.0,105.0,3.0,3.0,4.0,0.0,2321.0,1.0,0.0,0.0,2.0,0.9
0.0,88.0,2.0,2.0,4.0,3.0,1087.0,0.0,0.0,0.0,0.0,0.54
0.0,86.0,4.0,4.0,4.0,0.0,2576.0,1.0,0.0,0.0,0.0,2.7
1.0,46.0,4.0,4.0,2.0,3.0,2340.0,1.0,0.0,2.0,1.0,5.5
0.0,1.0,3.0,4.0,4.0,0.0,1759.0,1.0,0.0,0.0,0.0,1.82
0.0,90.0,3.0,3.0,1.0,3.0,1747.0,0.0,0.0,0.0,2.0,1.35
1.0,85.0,4.0,3.0,0.0,3.0,3240.0,0.0,0.0,0.0,1.0,6.5
0.0,68.0,2.0,2.0,2.0,3.0,581.0,0.0,0.0,0.0,2.0,0.55
0.0,21.0,2.0,2.0,3.0,0.0,1282.0,0.0,0.0,2.0,1.0,0.95
0.0,88.0,4.0,4.0,3.0,3.0,3166.0,1.0,0.0,0.0,0.0,2.24
0.0,14.0,4.0,4.0,4.0,4.0,2553.0,1.0,0.0,0.0,0.0,2.9
0.0,33.0,2.0,2.0,1.0,1.0,590.0,0.0,0.0,0.0,2.0,0.42
0.0,101.0,2.0,2.0,2.0,1.0,502.0,0.0,0.0,0.0,0.0,0.32
0.0,12.0,3.0,3.0,4.0,4.0,1615.0,0.0,0.0,0.0,2.0,2.35
0.0,71.0,2.0,2.0,1.0,3.0,1000.0,0.0,0.0,0.0,2.0,0.45
0.0,1.0,3.0,4.0,4.0,3.0,1900.0,1.0,0.0,2.0,0.0,2.0
0.0,36.0,3.0,3.0,4.0,4.0,1562.0,0.0,0.0,0.0,2.0,1.1
0.0,93.0,2.0,2.0,3.0,1.0,1233.0,0.0,0.0,0.0,2.0,1.0
0.0,96.0,4.0,4.0,3.0,3.0,2467.0,1.0,0.0,0.0,2.0,1.9
0.0,45.0,3.0,3.0,0.0,0.0,2667.0,0.0,0.0,2.0,1.0,2.4
0.0,7.0,3.0,3.0,4.0,3.0,1662.0,0.0,0.0,0.0,2.0,1.3
0.0,106.0,2.0,1.0,2.0,1.0,913.0,0.0,0.0,0.0,2.0,0.65
0.0,42.0,3.0,3.0,4.0,0.0,2450.0,1.0,0.0,2.0,1.0,3.8
1.0,46.0,7.0,7.0,3.0,0.0,2340.0,0.0,0.0,2.0,1.0,5.0
0.0,95.0,4.0,4.0,4.0,3.0,2000.0,0.0,0.0,0.0,2.0,1.78
0.0,60.0,4.0,4.0,3.0,3.0,2650.0,1.0,0.0,2.0,0.0,3.75
0.0,72.0,4.0,5.0,4.0,0.0,2115.0,1.0,0.0,2.0,2.0,2.0
0.0,89.0,3.0,5.0,3.0,1.0,2181.0,0.0,0.0,0.0,1.0,2.15
0.0,81.0,3.0,3.0,4.0,3.0,2244.0,0.0,0.0,0.0,2.0,2.5
0.0,8.0,3.0,3.0,3.0,3.0,1581.0,0.0,0.0,0.0,2.0,1.68
0.0,64.0,2.0,2.0,2.0,4.0,1372.0,0.0,0.0,0.0,2.0,1.4
0.0,49.0,3.0,3.0,4.0,0.0,2360.0,1.0,0.0,0.0,2.0,2.7
0.0,23.0,4.0,5.0,4.0,1.0,3333.0,1.0,0.0,2.0,2.0,6.16
0.0,8.0,3.0,3.0,1.0,0.0,2419.0,0.0,0.0,0.0,2.0,1.38
1.0,67.0,6.0,7.0,4.0,0.0,3600.0,1.0,1.0,2.0,2.0,8.0
0.0,93.0,3.0,2.0,3.0,0.0,1404.0,0.0,1.0,2.0,2.0,1.55
0.0,99.0,2.0,2.0,2.0,1.0,1364.0,0.0,0.0,0.0,2.0,0.56
0.0,8.0,3.0,3.0,3.0,1.0,1466.0,0.0,0.0,0.0,2.0,1.75
0.0,6.0,2.0,2.0,2.0,3.0,543.0,0.0,0.0,0.0,0.0,0.28
0.0,106.0,3.0,3.0,3.0,3.0,1344.0,0.0,0.0,0.0,2.0,0.78
1.0,29.0,2.0,4.0,1.0,0.0,981.0,0.0,0.0,0.0,1.0,0.8
0.0,55.0,3.0,3.0,4.0,0.0,2133.0,0.0,0.0,2.0,2.0,1.65
0.0,106.0,1.0,1.0,1.0,1.0,778.0,0.0,0.0,0.0,1.0,0.22
0.0,92.0,2.0,2.0,3.0,1.0,1350.0,0.0,0.0,0.0,2.0,0.92
1.0,45.0,3.0,4.0,2.0,0.0,1467.0,0.0,0.0,0.0,1.0,4.3
0.0,106.0,1.0,1.0,1.0,3.0,438.0,0.0,0.0,0.0,1.0,0.21
0.0,98.0,2.0,2.0,0.0,3.0,597.0,0.0,0.0,0.0,2.0,0.85
0.0,75.0,4.0,4.0,4.0,3.0,2510.0,1.0,0.0,0.0,0.0,3.9
1.0,98.0,3.0,2.0,1.0,3.0,1152.0,0.0,0.0,0.0,2.0,1.3
1.0,45.0,3.0,3.0,3.0,2.0,275.0,0.0,0.0,2.0,1.0,1.15
1.0,49.0,5.0,6.0,0.0,0.0,3240.0,0.0,0.0,0.0,1.0,11.5
0.0,84.0,2.0,2.0,3.0,3.0,1361.0,0.0,0.0,2.0,0.0,0.64
0.0,14.0,5.0,6.0,4.0,0.0,7294.0,0.0,0.0,0.0,0.0,6.0
0.0,87.0,3.0,2.0,3.0,3.0,1590.0,0.0,0.0,0.0,0.0,1.15
0.0,51.0,3.0,3.0,4.0,3.0,2556.0,0.0,0.0,2.0,2.0,1.4
0.0,95.0,4.0,4.0,4.0,0.0,2470.0,0.0,0.0,0.0,0.0,1.8
0.0,74.0,2.0,2.0,1.0,0.0,639.0,0.0,0.0,0.0,2.0,0.59
1.0,15.0,3.0,3.0,0.0,1.0,567.0,0.0,0.0,0.0,1.0,0.42
0.0,32.0,2.0,2.0,2.0,4.0,103.0,0.0,0.0,0.0,0.0,1.15
0.0,106.0,2.0,2.0,3.0,1.0,1361.0,0.0,0.0,0.0,0.0,1.5
1.0,71.0,3.0,2.0,0.0,2.0,1000.0,0.0,0.0,0.0,1.0,0.45
1.0,39.0,2.0,4.0,3.0,0.0,640.0,0.0,0.0,0.0,1.0,0.75
0.0,42.0,3.0,3.0,1.0,2.0,1234.0,0.0,1.0,2.0,1.0,2.1
0.0,97.0,4.0,5.0,4.0,3.0,2454.0,1.0,0.0,2.0,0.0,2.0
0.0,75.0,4.0,5.0,4.0,3.0,2800.0,1.0,0.0,2.0,2.0,4.0
0.0,51.0,5.0,7.0,4.0,0.0,5778.0,1.0,0.0,0.0,1.0,5.0
0.0,3.0,3.0,2.0,2.0,4.0,1121.0,0.0,0.0,0.0,2.0,1.4
0.0,65.0,2.0,2.0,2.0,1.0,1187.0,0.0,0.0,0.0,0.0,2.1
0.0,35.0,2.0,2.0,1.0,3.0,850.0,0.0,0.0,2.0,2.0,0.35
1.0,53.0,4.0,4.0,3.0,1.0,2844.0,1.0,0.0,0.0,2.0,3.51
0.0,55.0,1.0,2.0,1.0,2.0,678.0,0.0,0.0,0.0,1.0,0.55
0.0,58.0,3.0,3.0,3.0,4.0,2550.0,0.0,0.0,0.0,2.0,3.78
0.0,70.0,3.0,3.0,2.0,3.0,1578.0,0.0,0.0,2.0,1.0,1.65
0.0,69.0,2.0,2.0,2.0,1.0,1311.0,0.0,0.0,0.0,1.0,0.9
0.0,89.0,3.0,3.0,2.0,0.0,1350.0,0.0,0.0,0.0,2.0,0.72
0.0,74.0,3.0,4.0,3.0,0.0,1632.0,1.0,0.0,0.0,1.0,1.12
0.0,12.0,4.0,6.0,4.0,3.0,4076.0,1.0,0.0,2.0,2.0,5.25
1.0,66.0,5.0,6.0,4.0,3.0,3150.0,1.0,1.0,2.0,2.0,12.0
0.0,88.0,2.0,2.0,3.0,3.0,1159.0,0.0,0.0,2.0,2.0,0.85
1.0,27.0,4.0,4.0,3.0,2.0,1350.0,0.0,1.0,0.0,1.0,4.0
0.0,97.0,4.0,3.0,2.0,1.0,1983.0,0.0,0.0,0.0,0.0,0.95
0.0,89.0,2.0,2.0,2.0,3.0,1050.0,0.0,0.0,0.0,2.0,0.55
0.0,84.0,3.0,4.0,4.0,3.0,1826.0,1.0,0.0,2.0,0.0,2.3
0.0,1.0,3.0,3.0,3.0,3.0,1315.0,1.0,0.0,0.0,2.0,1.42
0.0,106.0,2.0,2.0,1.0,3.0,535.0,0.0,0.0,0.0,2.0,0.26
1.0,106.0,2.0,1.0,2.0,0.0,900.0,0.0,0.0,0.0,1.0,0.5
1.0,8.0,4.0,6.0,4.0,1.0,3600.0,1.0,1.0,0.0,2.0,8.48
0.0,87.0,2.0,2.0,2.0,3.0,950.0,0.0,0.0,2.0,1.0,0.65
0.0,84.0,2.0,2.0,2.0,3.0,667.0,0.0,0.0,0.0,2.0,0.39
0.0,17.0,5.0,5.0,2.0,2.0,2556.0,0.0,1.0,1.0,1.0,1.7
1.0,21.0,5.0,5.0,2.0,2.0,4680.0,1.0,1.0,1.0,1.0,9.0
1.0,47.0,8.0,8.0,3.0,0.0,2880.0,1.0,1.0,1.0,2.0,4.5
1.0,24.0,5.0,5.0,4.0,2.0,1557.0,0.0,0.0,2.0,1.0,2.8
1.0,39.0,2.0,2.0,2.0,0.0,61.0,0.0,0.0,0.0,1.0,0.61
0.0,32.0,3.0,2.0,2.0,1.0,1444.0,0.0,0.0,0.0,2.0,1.35
1.0,24.0,7.0,7.0,4.0,0.0,5000.0,1.0,0.0,0.0,1.0,5.65
0.0,13.0,4.0,6.0,4.0,0.0,3662.34,1.0,0.0,2.0,0.0,5.6
0.0,81.0,2.0,2.0,3.0,3.0,1325.0,0.0,0.0,0.0,2.0,1.12
0.0,89.0,4.0,4.0,3.0,3.0,2600.0,1.0,0.0,0.0,2.0,2.1
0.0,1.0,2.0,2.0,2.0,4.0,1017.0,0.0,0.0,0.0,1.0,1.05
0.0,90.0,3.0,3.0,3.0,0.0,1748.0,1.0,0.0,0.0,2.0,1.26
1.0,39.0,3.0,3.0,2.0,2.0,4950.0,0.0,0.0,0.0,1.0,5.0
1.0,21.0,4.0,4.0,2.0,2.0,1557.0,0.0,0.0,0.0,2.0,2.5
1.0,47.0,3.0,3.0,3.0,0.0,1800.0,0.0,0.0,0.0,1.0,2.8
0.0,21.0,2.0,2.0,3.0,0.0,1418.0,0.0,0.0,0.0,2.0,1.26
0.0,87.0,3.0,3.0,3.0,3.0,1600.0,1.0,0.0,2.0,2.0,1.75
0.0,75.0,4.0,4.0,4.0,0.0,2600.0,1.0,0.0,2.0,2.0,3.2
0.0,96.0,2.0,2.0,4.0,3.0,1303.0,0.0,0.0,2.0,2.0,0.89
0.0,3.0,2.0,2.0,3.0,3.0,86.0,0.0,0.0,0.0,0.0,0.82
0.0,103.0,3.0,4.0,3.0,4.0,3094.0,0.0,0.0,0.0,2.0,1.65
0.0,88.0,2.0,2.0,1.0,3.0,532.0,0.0,0.0,0.0,2.0,0.37
0.0,84.0,3.0,3.0,4.0,3.0,1475.0,0.0,0.0,0.0,2.0,1.4
1.0,71.0,3.0,5.0,3.0,0.0,600.0,0.0,0.0,0.0,2.0,0.75
0.0,72.0,2.0,2.0,2.0,3.0,1500.0,0.0,0.0,0.0,2.0,1.15
0.0,74.0,3.0,3.0,3.0,0.0,1579.0,1.0,0.0,2.0,2.0,1.16
1.0,41.0,8.0,5.0,4.0,2.0,3240.0,1.0,1.0,2.0,2.0,9.0
